artist,album,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Year,Word Count,Prop Unique Words,Avg Sentiment,Prop Lines Pos,Prop Lines Neu,Prop Lines Neg
Blac Youngsta,F*ck Everybody,Come Thru (feat. Quavo),7cA7yAgUOyDltVh5IR8qPf,23,0.8909999999999999,0.634,10,-6.535,0,0.165,1.0800000000000002e-05,0.10800000000000001,0.733,145.993,200553,4,2016,311.0,0.45016077170418006,-0.024007936507936513,0.19047619047619047,0.6507936507936508,0.15873015873015872
03 Greedo,Purple Summer,Sweet Lady,6VBuV3fk37EGAqFbDVQjHv,56,0.644,0.754,2,-6.567,0,0.0697,2e-06,0.11199999999999999,0.565,90.014,280790,4,2016,523.0,0.4588910133843212,0.10473333333333336,0.47126436781609193,0.28735632183908044,0.2413793103448276
$uicideBoy$,Eternal Grey,O Pana!,2I12vOWeJU5ayhr6ha6esf,67,0.8,0.505,0,-6.54,1,0.115,2.05e-05,0.198,0.179,114.97200000000001,128418,4,2016,196.0,0.6632653061224489,-0.08085217391304349,0.10869565217391304,0.5,0.391304347826087
Migos,YRN 2 (Young Rich Niggas 2),WOA,4ikDCyyARlkEUcbxgTxprh,37,0.929,0.763,1,-5.981,1,0.312,0.0,0.142,0.455,128.995,240353,4,2016,416.0,0.5528846153846154,-0.14901250000000002,0.13636363636363635,0.4659090909090909,0.3977272727272727
Mouse and Level,Get It While Its Hot,I Bet U Won't,4jpU6zDVX7KS2w9A7t9vGZ,49,0.753,0.775,4,-5.642,0,0.16,0.0,0.0488,0.5720000000000001,166.155,202031,4,2016,6650.0,0.26,0.0815917204932472,0.3253082795067528,0.540223135642983,0.13446858485026425
Vince Staples,Prima Donna,Prima Donna,1PjKowBEfdICVBaxJDPsvm,44,0.7120000000000001,0.649,11,-7.507000000000001,1,0.5,5.68e-06,0.353,0.326,154.028,210053,4,2016,352.0,0.42045454545454547,-0.0554670588235294,0.10588235294117647,0.7294117647058823,0.16470588235294117
Lil Uzi Vert,Lil Uzi Vert vs. The World,You Was Right,2ANLarE8yHVsLWW21nj79M,70,0.843,0.359,0,-7.417000000000001,1,0.461,0.0,0.12,0.156,81.98700000000001,163944,4,2016,243.0,0.3333333333333333,0.16904999999999998,0.6,0.12,0.28
Drake,More Life,Portland,2bjwRfXMk4uRgOD9IBYl9h,72,0.925,0.44299999999999995,1,-8.216000000000001,1,0.264,0.0,0.276,0.35,136.078,236615,4,2017,433.0,0.49191685912240185,-0.0035041666666666645,0.34375,0.4791666666666667,0.17708333333333334
Travis Scott,Birds In The Trap Sing McKnight,goosebumps,6gBFPUFcJLzWGx4lenP6h2,88,0.841,0.728,7,-3.37,1,0.0484,0.0,0.149,0.43,130.049,243837,4,2017,349.0,0.44126074498567336,0.13384794520547943,0.4931506849315068,0.3698630136986301,0.136986301369863
Migos,Culture,Bad and Boujee (feat. Lil Uzi Vert),4Km5HrUvYTaSUfiSGPJeQR,76,0.927,0.665,11,-5.313,1,0.244,0.0,0.12300000000000001,0.175,127.07600000000001,343150,4,2017,644.0,0.4394409937888199,-0.09850382165605095,0.22929936305732485,0.4394904458598726,0.33121019108280253
Kendrick Lamar,HUMBLE.,HUMBLE.,31c9IHwCIONmUYW0jL7Riz,0,0.907,0.591,1,-7.507000000000001,0,0.105,2.8100000000000002e-05,0.0897,0.418,149.99200000000002,177604,4,2017,249.0,0.5823293172690763,-0.08258059701492536,0.14925373134328357,0.6119402985074627,0.23880597014925373
Kydo Chill,Creez or Die (feat. Kri$Truth),Creez or Die (feat. Kri$Truth),69BnApWT5AVN5MwV63sdaT,6,0.7170000000000001,0.562,9,-8.646,1,0.159,2.25e-05,0.33799999999999997,0.10400000000000001,141.97299999999998,236619,4,2017,446.0,0.4618834080717489,-0.13390101010101013,0.15151515151515152,0.48484848484848486,0.36363636363636365
Kodak Black,Painting Pictures,Tunnel Vision,4Q3N4Ct4zCuIHuZ65E3BD4,73,0.49700000000000005,0.489,11,-7.724,0,0.294,9.91e-05,0.122,0.231,171.85299999999998,268187,4,2017,364.0,0.29120879120879123,0.07853943661971834,0.36619718309859156,0.5352112676056338,0.09859154929577464
Future,FUTURE,Draco,67dyMPOUsbZ9Yg06PnfAAh,8,0.804,0.456,8,-7.44,1,0.0468,0.0,0.31,0.165,130.014,225135,4,2017,533.0,0.4446529080675422,0.07894913793103449,0.3620689655172414,0.5,0.13793103448275862
Lil Uzi Vert,XO TOUR Llif3,XO TOUR Llif3,2eMwDehkIC1j68U6FA3Eiq,4,0.732,0.75,11,-6.3660000000000005,0,0.231,0.0,0.109,0.401,155.096,182707,4,2017,279.0,0.4659498207885305,-0.05638714285714285,0.21428571428571427,0.4857142857142857,0.3
Rae Sremmurd,SremmLife 2 (Deluxe),Swang,6mapJIPnQ23RTAevUoE0DL,72,0.6809999999999999,0.314,8,-9.318999999999999,1,0.0581,9.82e-06,0.1,0.166,139.99200000000002,208120,4,2017,230.0,0.4434782608695652,-0.02197708333333333,0.375,0.3958333333333333,0.22916666666666666
Tee Grizzley,First Day Out,First Day Out,0mGgkrD2phGmsBiDy58z1O,43,0.5870000000000001,0.7120000000000001,1,-6.312,1,0.414,0.0,0.126,0.374,97.991,254694,4,2017,600.0,0.575,-0.11042020202020202,0.16161616161616163,0.43434343434343436,0.40404040404040403
XXXTENTACION,Look At Me!,Look At Me!,7floNISpH8VF4z4459Qo18,82,0.763,0.726,1,-6.405,1,0.282,0.0,0.0976,0.349,139.059,126346,4,2017,229.0,0.3799126637554585,-0.203825,0.15384615384615385,0.3269230769230769,0.5192307692307693
KYLE,iSpy,iSpy,0WjYgf4qH3B0v0HmW61doL,0,0.746,0.653,7,-6.745,1,0.289,0.0,0.22899999999999998,0.672,75.016,253107,4,2017,449.0,0.5189309576837416,0.0033879518072289145,0.3132530120481928,0.46987951807228917,0.21686746987951808
Big Sean,I Decided.,Moves,0Fv5N0cHBsl4bzCbollCAS,63,0.812,0.522,2,-5.287000000000001,1,0.257,0.0,0.154,0.38,75.524,142907,4,2017,313.0,0.4952076677316294,-0.049822972972972966,0.16216216216216217,0.6351351351351351,0.20270270270270271
MadeinTYO,Skateboard P (feat. Big Sean),Skateboard P (feat. Big Sean),07pJdL0L9XDGW0HBj0rIS2,34,0.831,0.47,1,-7.48,0,0.425,0.0,0.14400000000000002,0.33899999999999997,75.47399999999999,242307,4,2017,381.0,0.35958005249343833,0.13071976744186045,0.3372093023255814,0.5232558139534884,0.13953488372093023
Drake,More Life,Free Smoke,05KOgYg8PGeJyyWBPi5ja8,63,0.736,0.491,10,-6.892,0,0.439,0.0,0.5710000000000001,0.203,141.97899999999998,218674,4,2017,386.0,0.6062176165803109,0.10843617021276596,0.3404255319148936,0.5212765957446809,0.13829787234042554
Kodak Black,Painting Pictures,Conscience (feat. Future),16dXg2YuFOxwDC3cTf5jde,54,0.6659999999999999,0.693,1,-3.638,1,0.19899999999999998,0.0,0.115,0.132,159.972,219754,4,2017,353.0,0.5892351274787535,-0.038853731343283585,0.19402985074626866,0.5223880597014925,0.2835820895522388
Mike WiLL Made-It,Gucci On My,Gucci On My,7MVEiuVeoSxi4iTjQM699B,0,0.929,0.36200000000000004,1,-5.312,1,0.242,1.1599999999999999e-05,0.0947,0.0914,140.037,275204,4,2017,518.0,0.43243243243243246,-0.09349708737864076,0.1262135922330097,0.6019417475728155,0.27184466019417475
2 Chainz,Good Drank 2.0,Good Drank 2.0,5dwT1VohRzyqh0qO4HqsJm,38,0.789,0.715,0,-3.477,1,0.17800000000000002,0.0,0.0947,0.39,130.045,247385,4,2017,412.0,0.587378640776699,0.13580315789473685,0.4,0.43157894736842106,0.16842105263157894
Desiigner,Outlet,Outlet,6E39QsoWB7JjphPF9xCQSN,58,0.65,0.8009999999999999,8,-2.178,1,0.0694,0.000231,0.34700000000000003,0.35600000000000004,124.12299999999999,268813,4,2017,429.0,0.40093240093240096,0.05150388349514563,0.2524271844660194,0.5339805825242718,0.21359223300970873
Rick Ross,Trap Trap Trap,Trap Trap Trap,5JwCdqhZQHT5EsfzZruZx7,0,0.7290000000000001,0.838,8,-4.476,0,0.313,0.0,0.0721,0.349,136.869,275720,4,2017,498.0,0.42771084337349397,-0.26013406593406596,0.0989010989010989,0.4175824175824176,0.4835164835164835
Future,Project E.T.,Who,0t756OdnRaa3VHdrbNU19x,47,0.846,0.635,8,-6.5489999999999995,1,0.22,0.0,0.34299999999999997,0.51,110.03399999999999,192026,4,2017,408.0,0.5,-0.16311097560975613,0.08536585365853659,0.5121951219512195,0.4024390243902439
Joey Bada$$,Devastated,Devastated,08X9m3tpcthgrItjPVAmCu,12,0.8370000000000001,0.48100000000000004,10,-8.522,0,0.0801,0.0,0.309,0.578,122.98,208398,4,2017,276.0,0.40217391304347827,-0.01818750000000001,0.140625,0.6875,0.171875
Rae Sremmurd,SremmLife 2,Real Chill,795gyrCZmd3uitGq9mzKcu,0,0.838,0.606,11,-5.946000000000001,1,0.2,0.0,0.111,0.2,129.96,267627,4,2017,442.0,0.3936651583710407,-0.11117755102040816,0.14285714285714285,0.4897959183673469,0.3673469387755102
2 Chainz,It's A Vibe,It's A Vibe,2dmrPeqW5jpgZ7fAphFF8E,0,0.8170000000000001,0.49,11,-7.605,0,0.13699999999999998,0.000625,0.11199999999999999,0.5479999999999999,73.007,210400,4,2017,270.0,0.43703703703703706,0.08486543209876542,0.2716049382716049,0.654320987654321,0.07407407407407407
PnB Rock,GTTM: Goin Thru the Motions,Selfish,2xbI8Vmyv3TkpTdywpPyNw,73,0.638,0.6,1,-5.84,0,0.0438,0.0,0.187,0.0399,101.98100000000001,245604,4,2017,288.0,0.3090277777777778,-0.09504305555555558,0.1388888888888889,0.2916666666666667,0.5694444444444444
Logic,Everybody,Everybody,51sVgPeBHYwbeM1cWegVqR,42,0.885,0.9359999999999999,1,-5.879,1,0.0894,0.0,0.0703,0.763,110.01100000000001,162373,4,2017,309.0,0.49838187702265374,0.04955,0.36666666666666664,0.4166666666666667,0.21666666666666667
Nicki Minaj,No Frauds,No Frauds,7KcGEssn7BnJdTgildK5y0,63,0.867,0.5579999999999999,1,-6.975,1,0.258,4.05e-06,0.541,0.43200000000000005,139.061,272453,4,2017,433.0,0.5242494226327945,-0.09605783132530117,0.27710843373493976,0.2891566265060241,0.43373493975903615
Mustard,Want Her,Want Her,3sdDgcU2XvO8EwkUsIe7VW,52,0.828,0.607,1,-6.2410000000000005,1,0.0432,0.000683,0.10800000000000001,0.409,101.012,275560,4,2017,417.0,0.24940047961630696,0.24903658536585366,0.6585365853658537,0.25609756097560976,0.08536585365853659
Lupe Fiasco,DROGAS Light,Jump (feat. Gizzle),51gbF0SxTmxgAguiWWUXPu,52,0.79,0.762,6,-5.704,0,0.243,0.0,0.087,0.96,75.54899999999999,274910,4,2017,514.0,0.556420233463035,-0.05413846153846153,0.16483516483516483,0.5494505494505495,0.2857142857142857
Shelley FKA DRAM,Big Baby DRAM,Cute,1q16GwS6fJssEOP2RMybdm,38,0.696,0.7140000000000001,8,-6.901,1,0.0484,2.6000000000000002e-05,0.102,0.7290000000000001,74.992,241267,4,2017,273.0,0.4249084249084249,0.18188305084745762,0.4067796610169492,0.4915254237288136,0.1016949152542373
2 Chainz,Hibachi for Lunch,Day Party,2cdbFYFzeCUL8Tx9yyc1nH,34,0.9259999999999999,0.382,5,-6.386,0,0.42200000000000004,1.63e-05,0.0852,0.135,140.115,141084,4,2017,230.0,0.4434782608695652,0.12056052631578949,0.5263157894736842,0.2894736842105263,0.18421052631578946
Montana of 300,Ice Cream Truck,Ice Cream Truck,5AsLwfhLMlcFLvwdlTfd83,0,0.677,0.773,9,-4.935,0,0.0411,0.0,0.23800000000000002,0.654,132.112,261973,4,2017,379.0,0.5013192612137203,0.014777333333333337,0.41333333333333333,0.26666666666666666,0.32
21 Savage,How to Ball,How To Ball,3H55xYslmZbiSuKnVDxN9P,34,0.89,0.569,3,-7.445,0,0.34700000000000003,0.0,0.253,0.52,145.83,194112,4,2017,279.0,0.4336917562724014,-0.15733278688524588,0.09836065573770492,0.4262295081967213,0.47540983606557374
Father,Heartthrob - Single,Heartthrob,2cFEmtq7p1GGEkQY1PJXdw,34,0.892,0.5589999999999999,11,-7.276,0,0.22699999999999998,4.2999999999999995e-06,0.133,0.698,141.923,136901,4,2017,271.0,0.46494464944649444,-0.07668026315789472,0.17105263157894737,0.5657894736842105,0.2631578947368421
Tyga,Gucci Snakes,Gucci Snakes,2nnDjYwhCBBWFectcycARL,0,0.698,0.7020000000000001,11,-7.351,0,0.282,0.0,0.37200000000000005,0.484,149.959,320267,4,2017,499.0,0.3967935871743487,-0.12797798165137614,0.08256880733944955,0.5871559633027523,0.3302752293577982
Damion,Good Vibes,In The Nights,5jrcnHY27FfJpcWdCPdG61,0,0.8029999999999999,0.636,10,-6.004,1,0.307,0.0,0.0903,0.324,140.006,219840,4,2017,114.0,0.7456140350877193,0.10679062500000001,0.375,0.46875,0.15625
Future,Project E.T.,Party Pack,1G5XJTpRp9vckSIKlOf9ba,40,0.772,0.67,11,-6.351,0,0.272,6.330000000000001e-05,0.396,0.521,156.065,174420,4,2017,314.0,0.3248407643312102,0.34253684210526314,0.7017543859649122,0.2631578947368421,0.03508771929824561
Manolo Rose,Ball Drop,Ball Drop,0s9kt2lrk6npJrpPNFtYE3,0,0.762,0.621,11,-7.53,1,0.59,0.0,0.204,0.546,176.16,161027,4,2017,255.0,0.3254901960784314,-0.16562727272727273,0.14545454545454545,0.4,0.45454545454545453
Snoop Dogg,COOLAID,Kush Ups (feat. Wiz Khalifa),0fOv9Usm5mbJ0H1EQ7zrIQ,0,0.599,0.858,1,-2.8480000000000003,1,0.0794,0.0,0.297,0.61,149.44799999999998,237040,4,2017,370.0,0.5081081081081081,-0.01968253968253968,0.19047619047619047,0.6825396825396826,0.12698412698412698
Snakehips,All My Friends - EP,Dímelo,6Xi897JXNLSoIaoYZwgTLc,54,0.5660000000000001,0.444,7,-12.069,0,0.147,0.0,0.158,0.161,146.991,193867,4,2017,262.0,0.5190839694656488,-0.18205882352941177,0.09803921568627451,0.45098039215686275,0.45098039215686275
Omelly,War Pain,War Pain,77uNThOb4RhFSGKRhmOeYN,0,0.608,0.7290000000000001,1,-5.441,1,0.349,0.0,0.41600000000000004,0.6829999999999999,81.994,297066,4,2017,525.0,0.6247619047619047,-0.11981285714285715,0.22857142857142856,0.4142857142857143,0.35714285714285715
Take A Daytrip,I Don't Mind,I Don't Mind,7pocaDUCM94owG9pFeWnQT,31,0.7490000000000001,0.633,6,-5.9079999999999995,0,0.048,0.0,0.128,0.294,134.994,270289,4,2017,296.0,0.44256756756756754,-0.055445161290322585,0.20967741935483872,0.5161290322580645,0.27419354838709675
Kendrick Lamar,Swimming Pools (Drank),Swimming Pools (Drank),6REbwUNlppTfcnV4d4ZoZi,72,0.5770000000000001,0.447,8,-5.892,1,0.27699999999999997,0.00022,0.0899,0.18899999999999997,74.236,247800,4,2017,493.0,0.45030425963488846,0.0008098039215686297,0.17647058823529413,0.696078431372549,0.12745098039215685
Destructo,All Nite (Remix),All Nite - Remix,7LNCzakjGy4nnJ49HZPUqx,0,0.9079999999999999,0.7859999999999999,7,-4.316,1,0.136,3.51e-06,0.0751,0.608,126.023,170498,4,2017,351.0,0.43304843304843305,-0.023719540229885063,0.16091954022988506,0.6551724137931034,0.1839080459770115
Drake,More Life,Blem,3NzJnmcgNPGFWJYvO3HneW,0,0.726,0.535,7,-7.803999999999999,0,0.0476,1.3800000000000002e-05,0.0984,0.375,98.06700000000001,216558,4,2017,222.0,0.3738738738738739,-0.02095111111111111,0.044444444444444446,0.7777777777777778,0.17777777777777778
YG,"Pop It, Shake It","Pop It, Shake It",7kGOXJNLRBJ8WfIAYnFxfu,38,0.818,0.733,2,-3.5610000000000004,1,0.0952,0.0,0.445,0.14300000000000002,98.98200000000001,223280,4,2017,522.0,0.24904214559386972,-0.13199999999999998,0.21176470588235294,0.32941176470588235,0.4588235294117647
Shelley FKA DRAM,Big Baby DRAM,Cash Machine,2UzQdfooGVIeGjqcUMOBWY,50,0.745,0.669,9,-3.613,1,0.129,0.0,0.154,0.6990000000000001,143.164,181154,4,2017,285.0,0.4666666666666667,0.17915283018867925,0.41509433962264153,0.5094339622641509,0.07547169811320754
Aminé,Caroline,Caroline,4KGCepP37Xm5L9rwmE5Llq,0,0.946,0.396,10,-8.458,1,0.47600000000000003,0.0,0.129,0.693,120.09100000000001,209747,4,2017,341.0,0.36656891495601174,-0.04170641025641025,0.2692307692307692,0.44871794871794873,0.28205128205128205
Lupe Fiasco,DROGAS Light,Tranquillo (feat. Rick Ross and Big K.R.I.T.),2bvP7LFDn1jXQtA1uTfNOm,36,0.7929999999999999,0.865,11,-5.15,0,0.212,0.0,0.272,0.555,129.998,310259,4,2017,468.0,0.5598290598290598,-0.01405888888888889,0.25555555555555554,0.4888888888888889,0.25555555555555554
2 Chainz,Hibachi for Lunch,Diamonds Talkin Back,6v6CUE4xyNK9OCodInFPro,32,0.912,0.733,1,-1.6380000000000001,1,0.282,0.0,0.135,0.562,144.95,183673,4,2017,283.0,0.45229681978798586,0.04948695652173912,0.2826086956521739,0.5434782608695652,0.17391304347826086
Belly,Inzombia,Consuela,5ppcig5J8zvHej6P2qnBTt,0,0.7759999999999999,0.5329999999999999,2,-7.061,1,0.0436,0.00121,0.122,0.17300000000000001,112.04799999999999,226187,4,2017,179.0,0.547486033519553,0.04918636363636362,0.25,0.4090909090909091,0.3409090909090909
G-Eazy,Good Life (with G-Eazy & Kehlani),Good Life (with G-Eazy & Kehlani),1Eck97uRMlprKOOJN9oO1E,58,0.565,0.7709999999999999,1,-5.22,1,0.213,0.0,0.0568,0.573,168.385,225526,4,2017,2542.0,0.6793863099921322,0.015044991789819379,0.18719211822660098,0.6502463054187192,0.1625615763546798
Future,Project E.T.,Married To The Game,4Kup1kDTLoJaUMgpGFPqau,57,0.8270000000000001,0.544,1,-5.686,1,0.05,1.97e-06,0.156,0.175,143.014,130038,4,2017,194.0,0.6649484536082474,-0.10366111111111113,0.1111111111111111,0.6111111111111112,0.2777777777777778
Noah Carter,Do You,Do You,3b45uqW7dCBlZK4w05AgVo,0,0.764,0.539,8,-8.186,0,0.099,0.000459,0.324,0.66,108.0,229167,4,2017,437.0,0.38443935926773454,0.2576827586206897,0.6551724137931034,0.21839080459770116,0.12643678160919541
Mura Masa,Love$ick,Love$ick,7ox2wvSzqTxQQf55Ggobbl,0,0.629,0.772,1,-5.056,0,0.158,0.0051,0.265,0.743,88.54700000000001,192155,4,2017,215.0,0.5209302325581395,-0.040375925925925926,0.2037037037037037,0.5925925925925926,0.2037037037037037
Various Artists,Hood Billionaires,Chiraq,4iTel0UQ6DctgobP0mLvp5,0,0.747,0.546,10,-9.227,0,0.435,0.0,0.13,0.511,146.115,256697,4,2017,1561.0,0.6354900704676489,0.03217298136645963,0.19254658385093168,0.6987577639751553,0.10869565217391304
QUE.,OG Bobby Johnson,OG Bobby Johnson,5BtN3kFKoISSWFpXWz7O4L,51,0.943,0.9490000000000001,1,-4.22,1,0.222,0.0,0.41700000000000004,0.701,110.984,199432,4,2017,320.0,0.509375,-0.08543970588235295,0.1323529411764706,0.6176470588235294,0.25
J.Price,They Lookin,They Lookin,2XGzkZ1KQJYRVBA0KYreOT,0,0.609,0.616,0,-5.454,0,0.0584,0.0,0.281,0.18899999999999997,149.505,118047,4,2017,335.0,0.5850746268656717,-0.06230363636363636,0.14545454545454545,0.509090909090909,0.34545454545454546
Fredo Santana,Trappin' Ain't Dead,Jealous,3L4aV1H3BorgDK2Bd6Hjdo,46,0.775,0.36700000000000005,9,-9.812000000000001,1,0.312,0.0,0.0807,0.20199999999999999,137.83700000000002,259893,4,2017,365.0,0.4602739726027397,-0.1777028169014084,0.22535211267605634,0.3380281690140845,0.43661971830985913
K CAMP,IDT - The Mixtape,Good Weed Bad B*tch,01iIIgdoDuKn3yaNguCMmG,56,0.575,0.63,6,-5.516,0,0.0603,0.0,0.0956,0.5579999999999999,119.98299999999999,200591,4,2017,1690.0,0.570414201183432,-0.10627024221453286,0.17647058823529413,0.4844290657439446,0.3391003460207612
2 Chainz,Daniel Son; Necklace Don,Ghetto,5ZFscV0Hw6uR2eppHfSINQ,31,0.858,0.5720000000000001,10,-4.164,0,0.456,0.0,0.5479999999999999,0.461,141.918,204200,4,2017,416.0,0.4519230769230769,0.09560000000000002,0.48314606741573035,0.47191011235955055,0.0449438202247191
Thug,"Quarterback (feat. Offset, Quavo & Peewee Longway)","Quarterback (feat. Offset, Quavo & Peewee Longway)",1MJTZerhFNNle5IDx5yN2z,30,0.804,0.607,0,-7.933,0,0.129,1.2e-06,0.10800000000000001,0.27399999999999997,129.02,301768,4,2017,486.0,0.5534979423868313,-0.06454854368932039,0.21359223300970873,0.44660194174757284,0.33980582524271846
G Herbo,Ballin Like I'm Kobe,Gang (feat. Lil Bibby),6TfXN00o4Cqd30gQUGUH2L,36,0.721,0.54,1,-7.332000000000001,1,0.051,2.55e-06,0.359,0.205,137.118,257053,4,2017,511.0,0.43052837573385516,-0.22952962962962964,0.17592592592592593,0.32407407407407407,0.5
Future,Project E.T.,100it Racks,1XWcdNQvGrX32fH09CwuWI,54,0.82,0.599,10,-9.796,0,0.141,0.0489,0.105,0.35600000000000004,137.02200000000002,265038,4,2017,586.0,0.3412969283276451,0.017078472222222224,0.11805555555555555,0.8125,0.06944444444444445
C-Note,C.N.O.T.E Vs Gucci: Collectors Edition,I Heard,0aAON43fGNotxXB4gJYulK,23,0.7609999999999999,0.485,11,-8.626,0,0.114,0.0,0.0995,0.129,133.041,217532,4,2017,526.0,0.49429657794676807,-0.07137682926829268,0.25609756097560976,0.45121951219512196,0.2926829268292683
Snootie Wild,Go Mode,Yayo (feat. Yo Gotti),4xCuQcuFbzKlZbGi9J4DR3,42,0.7509999999999999,0.8370000000000001,5,-5.954,0,0.0483,0.0,0.233,0.76,139.941,221160,4,2017,312.0,0.41025641025641024,-0.12720576923076923,0.15384615384615385,0.36538461538461536,0.4807692307692308
QUE.,Too Much (feat. Lizzle & Trey Songz),Too Much (feat. Lizzle & Trey Songz),3xsLMqNO3NdmEZYFiRtaeO,43,0.7440000000000001,0.845,5,-3.725,0,0.0398,0.0,0.33399999999999996,0.35,104.99600000000001,284507,4,2017,431.0,0.37122969837587005,-0.15097471264367818,0.04597701149425287,0.632183908045977,0.3218390804597701
Shelley FKA DRAM,Big Baby DRAM,Broccoli,3rZhRBdVQ2fTEM2ULOAwUL,61,0.8859999999999999,0.525,8,-7.39,1,0.132,0.0,0.057,0.708,145.99,225205,4,2017,351.0,0.5897435897435898,-0.01992343750000001,0.25,0.4375,0.3125
Fredo Santana,It's a Scary Site (Hosted by Trapaholics & DJ Victoriouz),My Lil' Niggaz,2LYlOHvm7oAsCQIXQMjUgU,42,0.782,0.718,9,-9.362,1,0.235,0.0,0.223,0.7609999999999999,131.414,263279,4,2017,384.0,0.2864583333333333,-0.19514507042253518,0.056338028169014086,0.4225352112676056,0.5211267605633803
Xavier Wulf,Blood Shore Season 2,Thunder Man,5ltVX3zbQKKHShXRUw87Ue,0,0.924,0.55,2,-6.402,1,0.252,4.34e-05,0.10099999999999999,0.298,139.99200000000002,185391,4,2017,203.0,0.6551724137931034,-0.3931342857142857,0.11428571428571428,0.2,0.6857142857142857
2 Chainz,Daniel Son; Necklace Don,Chirp,1b4gq8EXc8h32pLItR4Nih,30,0.833,0.519,1,-6.5520000000000005,1,0.315,1e-05,0.353,0.175,139.97299999999998,231827,4,2017,386.0,0.4637305699481865,-0.10352790697674422,0.13953488372093023,0.5697674418604651,0.29069767441860467
Damion,Good Vibes,Big Racks,3wewnE0sVkJLC1LRhURukd,0,0.792,0.6,1,-7.779,1,0.23,0.0,0.313,0.33,126.05,248160,4,2017,244.0,0.30327868852459017,0.02909375,0.0625,0.9375,0.0
Lil Bibby,How We Move (feat. King Louie),How We Move (feat. King Louie),1bASl14tk13VjW3xLAHB0q,41,0.6829999999999999,0.31,2,-18.644000000000002,1,0.345,0.0,0.0717,0.192,139.864,227354,4,2017,385.0,0.45454545454545453,-0.10261785714285716,0.2857142857142857,0.30357142857142855,0.4107142857142857
Drake,Sneakin’,Sneakin’,7vL1M0BHhpjbaKrwRimJ4L,0,0.8059999999999999,0.5579999999999999,8,-6.537999999999999,1,0.172,1.45e-06,0.16,0.26,85.01100000000001,251333,4,2017,387.0,0.5193798449612403,-0.0823860759493671,0.1518987341772152,0.5063291139240507,0.34177215189873417
A$AP Ferg,ALWAYS STRIVE AND PROSPER,World Is Mine (feat. Big Sean),3q8nHr4HY3pkuM11D43NMi,37,0.507,0.868,1,-7.111000000000001,1,0.36,0.0,0.204,0.601,113.075,225587,4,2017,495.0,0.33131313131313134,-0.1411142857142857,0.17582417582417584,0.31868131868131866,0.5054945054945055
YG,My Krazy Life (Deluxe),My Nigga,02pf9lLM8Nb8l4u4ts1GWb,68,0.6729999999999999,0.46399999999999997,10,-6.864,0,0.201,0.0,0.21,0.762,171.043,235600,4,2017,412.0,0.33980582524271846,-0.14136341463414637,0.14634146341463414,0.45121951219512196,0.4024390243902439
